plan_key,supplier,plan_name,meter_type,tariff_variant,hour,unit_rate_c_kwh,unit_rate_eur_kwh,rate_type,standing_charge_urban,standing_charge_rural,standing_charge_nightstorage,standing_charge_period,standing_charge_includes_vat,vat_included,vat_rate,weekendfree_start_time,weekendfree_end_time,nightstorage_start,nightstorage_end,nightstorage_rate,welcome_bonus,currency,rate_unit,has_feed_in_tariff,feed_in_type,feed_in_rate_c_kwh,reversion_tariff_name,source_verified,human_verified,rate_notes,tariff_url,website_url,source_retrieved_at,created_at,last_checked_at
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,3,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,4,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,5,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,6,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,7,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,8,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,9,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,10,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,11,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,12,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,13,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,14,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,15,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,16,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,17,54.11,0.5411,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,18,54.11,0.5411,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,19,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,20,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,21,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,22,44.45,0.4445,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | post_promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,post_promo,23,32.81,0.3281,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; Post promotional rates.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,0,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,1,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,2,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,3,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,4,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,5,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,6,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,7,22.31,0.2231,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,8,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,9,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,10,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,11,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,12,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,13,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,14,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,15,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,16,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,17,36.79,0.3679,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,18,36.79,0.3679,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
Bord Gáis Energy | Smart Standard Electricity Discount | Smart Meter | promo,Bord Gáis Energy,Smart Standard Electricity Discount,Smart Meter,promo,19,30.23,0.3023,day_weekday,244.76,244.76,,yearly,True,True,9,,,,,,,EUR,c/kWh,True,microgen,18.5,Standard Tariff,True,True,Day 08:00–23:00 excl. Peak ; Peak 17:00–19:00 Mon–Fri ; Night 23:00–08:00 ; 32% unit rate discount; €50 exit fee.,https://www.bordgaisenergy.ie/home/our-plans/a0pSh000000dcYTIAY,https://www.bordgaisenergy.ie,2026-03-12,2026-03-12,2026-04-08
